"Title","Company","Location","Created","Category","Description","URL","Latitude","Longitude"
"Senior Project Engineering Manager","GE Vernova","Uttar Pradesh, India","2025-07-19T11:45:03Z","Energy, Oil & Gas Jobs","Job Description Summary Join a global leader in energy transmission and help shape the future of power. We are looking for a Senior Project Engineering Manager to lead the engineering execution of large-scale EPC projects from our Noida office. You will oversee a diverse, international team and drive the successful delivery of engineering scopes on high-impact energy infrastructure High Voltage Direct Current (HVDC) substation 1-2B$ projects. This candidate will work in a rapidly growing energy…","https://www.adzuna.in/land/ad/5311787477?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F9E00244EC2C629029C58A2C369233FFFFE28369","26.99551","80.600118"
"Head of Operations – EPC Projects (Chemical/Pharma/Biotech)","BioTalent Search®","Pune, Maharashtra","2025-07-20T07:58:58Z","Engineering Jobs","Job Title: Head of Operations – EPC Projects (Chemical/Pharma/Biotech) Location: Pune Job Description We are seeking the right candidate for our client in EPC (Engineering, Procurement, and Construction) projects. This is a strategic and execution-focused leadership role, responsible for optimizing and overseeing the complete EPC project lifecycle for clients in the Chemical, Pharmaceutical, and Biotech sectors. The selected individual will ensure project execution, operations planning, team ma…","https://www.adzuna.in/details/5313132585?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"Supplier Quality Specialist - Electrical","Propel Industries Private Limited","Coimbatore, Tamil Nadu","2025-07-14T09:36:15Z","Engineering Jobs","Role Summary : We are looking for a Supplier Quality Engineer with a primary focus on electrical and electronics systems and basic mechanical components , to manage and improve the supplier quality landscape for our Electric Dumper Truck division. Key Responsibilities : Validate and monitor quality of EV-specific electrical components: Battery Packs (LFP/NMC), BMS , Motor & Motor Controllers (VCU, MCU, Inverters) , DC-DC converters, Wiring Harness, Charging Systems , Relays, Contactors, Sensors…","https://www.adzuna.in/details/5301592330?utm_medium=api&utm_source=c8890522","11.017171","77.100203"
"Lead Sourcing Specialist - Buying/Procurement","GE Vernova","Vadodara, Gujarat","2025-07-13T10:38:14Z","Logistics & Warehouse Jobs","Job Description Summary Manage the buying process for a given set of goods. Apply sourcing policy, interface between supplier and entity with respect to specifications and budgets. In-depth understanding of key business drivers; uses this understanding to accomplish own work. In-depth understanding of how work of own team integrates with other teams and contributes to the area. Job Description Roles and Responsibilities - Purchase goods, materials, components, or services in line with specified…","https://www.adzuna.in/land/ad/5300567763?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=47DCBA34A27CDE1ACAFD8FD352C75A9C6C9B9B32","22.2891","73.1924"
"Project Head for Suzlon Energy","Suzlon Group","Barmer, Rajasthan","2025-07-14T22:53:58Z","Energy, Oil & Gas Jobs","Company Overview The Suzlon Group is a leading global renewable energy solutions provider headquartered in Pune, India. It is India's No. 1 Renewable Energy Solutions company, known for operational excellence and a commitment to sustainable energy. With approximately 21.1 GW of wind energy capacity installed, a diverse workforce of ~7,800 employees, and extensive in-house R&D centers, Suzlon drives innovation and growth in the renewable energy sector. Job Overview We are seeking a Senior-level …","https://www.adzuna.in/details/5302232138?utm_medium=api&utm_source=c8890522","25.82315","71.40415"
"GET","capital engineerings","India","2025-07-12T00:59:28Z","Engineering Jobs","BYD Electronics ﻿ Role & responsibilities 1. Procurement of Electrical & Engineering Commodities. 2. Inter Company spare material purchase order. 3. Negotiation with party and placement of purchase order. 4. Co-Ordinate with Accounts, Store, Production and Maintenance department. Preferred candidate profile 1.Excellent Communication Skills 2.Understanding basic principles about sourcing 3.Knowledge on MS- Excel & Presentations 4.knowledge in SAP will be added advantage Perks and benefits 1.Tran…","https://www.adzuna.in/details/5298039809?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"System Integrator - Turbine","GE Vernova","Vadodara, Gujarat","2025-06-26T23:40:19Z","Engineering Jobs","Job Description Summary About our business GE Vernova is a planned, purpose-built global energy company that includes Power, Wind, and Electrification segments and is supported by its accelerator businesses of Advanced Research, Consulting Services, and Financial Services. Building on over 130 years of experience tackling the world's challenges, GE Vernova is uniquely positioned to help lead the energy transition by continuing to electrify the world while simultaneously working to decarbonize i…","https://www.adzuna.in/land/ad/5269939798?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=6886D7423A802740D3C2344D514241969F905439","22.2891","73.1924"
"Proposal Engineer Hydrocarbon","Emerson","Pune, Maharashtra","2025-07-03T01:45:10Z","Engineering Jobs","Job Summary: Engaging with the Emerson Sales team and creating professional proposals that address customer needs while highlighting the advantages of partnering with Emerson. In this Role, Your Responsibilities Will Be: - Engaging with Sales Team - Collaborate closely with the Sales team. Understand specific pursuit opportunity insights, engage into customer interactions. Ensure alignment with Emerson strategic objectives (e.g. execution strategy). - Proficient in interpreting customer specifi…","https://www.adzuna.in/land/ad/5280444203?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=520E9C7825A0307BCDEC4EE6A6DBEC261BB4CFBD","18.5062","73.84735"
"Proposals Engineer PGL","Emerson","Pune, Maharashtra","2025-07-03T01:45:10Z","Engineering Jobs","Job Summary: Engaging with the Emerson Sales team and creating professional proposals that address customer needs while highlighting the advantages of partnering with Emerson. In this Role, Your Responsibilities Will Be: - Engaging with Sales Team - Collaborate closely with the Sales team. Understand specific pursuit opportunity insights, engage into customer interactions. Ensure alignment with Emerson strategic objectives (e.g. execution strategy). - Proficient in interpreting customer specifi…","https://www.adzuna.in/land/ad/5280444220?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F49BEA2870BE03FEDDCFA834258E78794ED940F9","18.5062","73.84735"
"Project Manager Phenol","Nayara Energy","Mumbai, Maharashtra","2025-06-27T03:11:41Z","Trade & Construction Jobs","Description ACCOUNTABILITIES ACTIVITIES Project development, decision making and reporting Develop Project execution plan for respective Project, set up deliverables list, budgets and time lines for each of the development stages of the Project and secure all required approvals for continuous project execution. Support reporting system and communication in Nayara and external stakeholders. Be part of major decision making to support the Project progress. Ensure Project deliverables, Project Int…","https://www.adzuna.in/details/5270414058?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Project Manager Butene","Nayara Energy","Mumbai, Maharashtra","2025-06-27T03:11:13Z","Trade & Construction Jobs","Description ACCOUNTABILITIES ACTIVITIES Project development, decision making and reporting Develop Project execution plan for respective Project, set up deliverables list, budgets and time lines for each of the development stages of the Project and secure all required approvals for continuous project execution. Support reporting system and communication in Nayara and external stakeholders. Be part of major decision making to support the Project progress. Ensure Project deliverables, Project Int…","https://www.adzuna.in/details/5270413776?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Project Manager PP","Nayara Energy","Mumbai, Maharashtra","2025-06-28T03:15:15Z","Trade & Construction Jobs","Description ACCOUNTABILITIES ACTIVITIES Project development, decision making and reporting Develop Project execution plan for respective Project, set up deliverables list, budgets and time lines for each of the development stages of the Project and secure all required approvals for continuous project execution. Support reporting system and communication in Nayara and external stakeholders. Be part of major decision making to support the Project progress. Ensure Project deliverables, Project Int…","https://www.adzuna.in/details/5272286523?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Warehouse Foreman","Bechtel Corporation","Bharuch, Gujarat","2025-07-03T01:48:46Z","Energy, Oil & Gas Jobs","Requisition ID: 283938 - Relocation Authorized: National/International - Single - Telework Type: Full-Time Office/Project - Work Location: Dahej Extraordinary teams building inspiring projects: Since 1898, we have helped customers complete more than 25,000 projects in 160 countries on all seven continents that have created jobs, grown economies, improved the resiliency of the world's infrastructure, increased access to energy, resources, and vital services, and made the world a safer, cleaner p…","https://www.adzuna.in/land/ad/5280449500?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=075DB99EB4368E072208DA39DF79472489D9F9AA","21.7080427","72.9956936"
"Hiring for Piping Engineer Position for Thane Location","Nirmal Industrial Controls Pvt Ltd","Thane, Maharashtra","2025-07-20T07:58:47Z","Energy, Oil & Gas Jobs","Nirmal Industrial Control Pvt. Ltd. :- Established with a commitment to pioneering innovation and reliability , Nirmal Industrial Controls Pvt Ltd stands as a leader in developing cutting-edge solutions for diverse industrial sectors. With a rich legacy spanning across Nirmal, Securamax, Mesura Nirmal, and REPCO brands, we have consistently set benchmarks in meeting the evolving needs of industries worldwide. Nirmal has been at the forefront of Self-Actuated Pressure Control Valves and Allied P…","https://www.adzuna.in/details/5313131021?utm_medium=api&utm_source=c8890522","19.17335","73.04845"
"Mech Design Engr II","Honeywell","Bangalore, Karnataka","2025-07-17T10:37:58Z","Engineering Jobs","The future is what you make it. ? ? When you join Honeywell, you become a member of our global team of thinkers, innovators, dreamers, and doers who make the things that make the future. That means changing the way we fly, fueling jets in an eco-friendly way, keeping buildings smart and safe and even making it possible to breathe on Mars. Working at Honeywell isn't just about developing cool things. That's why our employees enjoy access to dynamic career opportunities across different fields an…","https://www.adzuna.in/land/ad/5307821811?se=qtGgGLxn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F0C327D17B54AD8B1507659C4920CA83C6154E92","12.9881567","77.6226000"
"Procurement Operations Admin","ECS | Enterprise Change Specialists","Hyderabad, Telangana","2025-06-27T18:35:51Z","Accounting & Finance Jobs","1. Job Summary The Procurement Operations Administrator plays a vital role in supporting the IT Procure-to-Pay (P2P) process by ensuring accuracy, compliance, and traceability across all procurement activities. Operating from an offshore or remote support environment, the role involves high-discipline administrative tasks such as updating trackers, filing documentation, coordinating with internal stakeholders, and supporting workflows like purchase order (PO) updates, goods receipt note (GRN) f…","https://www.adzuna.in/details/5271494011?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Sourcing Specialist","Polaris Industries","Coimbatore, Tamil Nadu","2025-07-10T04:15:23Z","Engineering Jobs","At Polaris Inc., we have fun doing what we love by driving change and innovation. We empower employees to take on challenging assignments and roles with an elevated level of responsibility in our agile working environment. Our people make us who we are, and we create incredible products and experiences that empower us to THINK OUTSIDE. The Sourcing Specialist will be responsible for developing, driving, and maintaining the strategic sourcing of production components to support various Polaris m…","https://www.adzuna.in/land/ad/5294882385?se=rBzyH7xn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=F89E94DF4B6C7B67F56D0CD21C3153311142F95A","11.017171","77.100203"
"Strategic Sourcing specialist","Ralliant","Pune, Maharashtra","2025-07-03T01:48:07Z","Engineering Jobs","We are seeking a talented Strategic Sourcing Specialist to work in a fast-paced multi-site manufacturing environment. The ideal candidate will play a key role within the sourcing group in executing cost takeout projects within Operations and New Product Development. Further to this the position would be required to support the global procurement team in collecting material compliance reports from the current supplier base and support by feeding collected data to our centralized material complia…","https://www.adzuna.in/land/ad/5280448646?se=rBzyH7xn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=9615B81E16E2EFBB3AB5EF58A03A2D9F6FCF7797","18.5062","73.84735"
"Strategic Sourcing Specialist (Procurement)","Trellix","Bangalore, Karnataka","2025-06-26T23:41:36Z","Accounting & Finance Jobs","Job Title: Strategic Sourcing Specialist (Procurement) About Trellix: Trellix, the trusted CISO ally, is redefining the future of cybersecurity and soulful work. Our comprehensive, GenAI-powered platform helps organizations confronted by today's most advanced threats gain confidence in the protection and resilience of their operations. Along with an extensive partner ecosystem, we accelerate technology innovation through artificial intelligence, automation, and analytics to empower over 53,000 …","https://www.adzuna.in/land/ad/5269970543?se=rBzyH7xn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=BC1AF92B1DD0AB15B3B6F3591DE9825A9E198D65","12.95703","77.59837"
"Lead Sourcing Specialist - Buying/Procurement","GE Vernova","Vadodara, Gujarat","2025-07-13T10:38:14Z","Logistics & Warehouse Jobs","Job Description Summary Manage the buying process for a given set of goods. Apply sourcing policy, interface between supplier and entity with respect to specifications and budgets. In-depth understanding of key business drivers; uses this understanding to accomplish own work. In-depth understanding of how work of own team integrates with other teams and contributes to the area. Job Description Roles and Responsibilities - Purchase goods, materials, components, or services in line with specified…","https://www.adzuna.in/land/ad/5300567763?se=rBzyH7xn8BGKI6JUBKSKRg&utm_medium=api&utm_source=c8890522&v=47DCBA34A27CDE1ACAFD8FD352C75A9C6C9B9B32","22.2891","73.1924"
"Sourcing Specialist","On2Cook India Pvt Ltd","Ahmedabad, Gujarat","2025-07-14T06:40:56Z","Engineering Jobs","Location: Ahmedabad Employment Type: Full-Time Experience: 2–5 years About the Role: We're seeking a versatile Sourcing Specialist to support InventIndia and On2Cook by procuring essential production materials—such as plastic, metal, electronic components, and other raw materials. You’ll be an integral part of the Purchase & Supply Chain team, working closely with cross-functional stakeholders (production, engineering, creative, supply chain) to ensure on‑time delivery, cost efficiency, and str…","https://www.adzuna.in/details/5301491098?utm_medium=api&utm_source=c8890522","23.042","72.59465"
"Sourcing Specialist","Nouryon","Navi Mumbai, Maharashtra","2025-07-07T09:13:23Z","IT Jobs","At Nouryon, our global team of Changemakers takes positive action every day, to reach higher goals collectively and individually. We create innovative and sustainable solutions for our customers to answer society’s needs – today and in the future. Purpose of the Job The end-to-end S2C process spans across understanding purchase requisition and floating the requisitions in AI enable procurement portal to relevant suppliers. In this role the Sourcing Specialist is responsible for the purchase of …","https://www.adzuna.in/details/5289684008?utm_medium=api&utm_source=c8890522","19.02","73.02"
"Sourcing Specialist","14 Polaris India","Coimbatore, Tamil Nadu","2025-07-13T02:25:00Z","Engineering Jobs","At Polaris Inc., we have fun doing what we love by driving change and innovation. We empower employees to take on challenging assignments and roles with an elevated level of responsibility in our agile working environment. Our people make us who we are, and we create incredible products and experiences that empower us to THINK OUTSIDE. The Sourcing Specialist will be responsible for developing, driving, and maintaining the strategic sourcing of production components to support various Polaris m…","https://www.adzuna.in/details/5300183874?utm_medium=api&utm_source=c8890522","11.017171","77.100203"
"Sourcing Specialist","FLSmidth","India","2025-07-22T02:42:11Z","Engineering Jobs","Create a better future! Do you want to make a difference in the world and contribute to a sustainable future? We believe we can develop technology and gain the knowledge to make that difference. We have launched our ambition, Mission Zero – enabling our customers to move towards zero emissions in mining We need your leadership skills, curiosity, and drive for change to fulfil our goal. Together, we enable our customers to produce the materials needed for a better future. Your responsibilities R…","https://www.adzuna.in/details/5315552847?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Sourcing Specialist","Quess Staffing Solutions","Coimbatore, Tamil Nadu","2025-07-20T07:59:26Z","PR, Advertising & Marketing Jobs","Hi All, We have job opening with a reputed firm In Coimbatore. Positions open: Sourcing Analyst- 3 to 5 years experience Sourcing Lead: 5 to 15 years- max Skills: Solicits bids, leads auctions, negotiates with suppliers, makes recommendations, qualifies and contracts with new vendor, RFP, RFQ. • Manage internal customer relationships by leading cross functional sub-category teams, developing deep category knowledge and to aggressively track and improve noncompliance with preferred supplier(s) •…","https://www.adzuna.in/details/5313133904?utm_medium=api&utm_source=c8890522","11.017171","77.100203"
"Sourcing Specialist","Randstad Enterprise","Hyderabad, Telangana","2025-07-07T09:16:32Z","Consultancy Jobs","Role : Source & Screen - Recruitment (North American Region) Location : Hyderabad Responsibilities : Identify and source the candidates from job boards/Gr8 People/Indeed/LinkedIn and other sites. - Meet the monthly hire goals. Screen prospective candidates and educate candidates on potential job opportunities. - Submit qualified candidates to assigned job requirements. Update and track candidates in ATS/GR8 people in accordance with standards in real time. - Responsible for processing and conta…","https://www.adzuna.in/details/5289689893?utm_medium=api&utm_source=c8890522","17.40275","78.50806"
"Talent Sourcing Specialist","Total Marketing Support Limited","India","2025-07-18T02:31:31Z","HR & Recruitment Jobs","About Us TMS Global are a wholly owned subsidiary of DS Smith PLC , an International Paper company, who are a multi -national packaging and display manufacturing business who are a leading global provider of corrugated packaging solutions. TMS Global specialise in the outsourcing of retail display, print and packaging for a variety of global customers and are active in 97 markets globally and we are made up of just over 300 people who are spread internationally across APAC, LATAM, EMEA and NA. …","https://www.adzuna.in/details/5308978431?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Sr Sourcing Specialist","Essemm Chemicals","Borivali West, Mumbai","2025-07-03T20:43:31Z","Retail Jobs","We are seeking a highly skilled and experienced Sourcing Specialist with a strong background in procurement, vendor development, and supply chain management within the chemical industry. The ideal candidate will possess expertise in supplier negotiations, cost optimization, and international trade, along with proficiency in multiple languages for effective global communication. Fluency in Hindi, English, and Mandarin (Chinese) is highly preferred. The candidate will play a pivotal role in optim…","https://www.adzuna.in/details/5281933106?utm_medium=api&utm_source=c8890522","19.25678","72.82035"
"Book Sourcing Specialist","Innodata Inc.","Noida, Ghaziabad","2025-07-20T07:58:56Z","Sales Jobs","Role Summary: We’re looking for a Field Operations Executive to manage end-to-end logistics, vendor coordination, and book sourcing across Delhi NCR. What You'll Do : Daily field visits to book vendors & distributors Coordinate book pickups, quality checks & local transport Manage vendor relationships & resolve logistical roadblocks Maintain accurate data reports & achieve daily targets What You Bring : 2–3 years in logistics/supply chain/field ops Excel proficiency & sharp problem-solving skil…","https://www.adzuna.in/details/5313132263?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"Global Sourcing Specialist","Quess Corp Limited","Mumbai, Maharashtra","2025-07-20T07:58:30Z","IT Jobs","Hello  Greeting from Quess Corp Hope you are doing well we have job opportunity with one of our client Location – Mumbai ( Navi Mumbai) / Coimbatore / Hyderabad Experience – 3 yrs to 8 yrs Qualification – Any Graduate / PG Skill - Global Sourcing experience , Procurement , Supply chain. REQUIREMENTS •Minimum 3-8 years of relevant sourcing & procurement experience •Agile, flexible and inclination to learn •Strong project management skills, with the ability to prioritize tasks, manage multiple pr…","https://www.adzuna.in/details/5313130451?utm_medium=api&utm_source=c8890522","19.00821","72.84415"
"Freelance Recruitment Sourcing Specialist","RecXchange","Bangalore, Karnataka","2025-07-22T06:22:01Z","Consultancy Jobs","Freelance Recruitment Sourcing Specialist Commission-Only | 100% Remote | Powered by RecXchange Join RecXchange - the Recruiters' Social Network We're looking for experienced freelance recruiters to join RecXchange - a global, commission-only platform built for independent recruiters. RecXchange isn't an agency. It's a professional network where recruiters collaborate, split fees, and fill roles faster through AI-powered matchmaking. This is a freelance-only, commission-based opportunity - idea…","https://www.adzuna.in/details/5315873928?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Strategic Sourcing Specialist (Procurement)","Musarubra Software India","Bangalore, Karnataka","2025-06-27T03:14:54Z","Accounting & Finance Jobs","Job Title: Strategic Sourcing Specialist (Procurement) About Trellix: Trellix, the trusted CISO ally, is redefining the future of cybersecurity and soulful work. Our comprehensive, GenAI-powered platform helps organizations confronted by today’s most advanced threats gain confidence in the protection and resilience of their operations. Along with an extensive partner ecosystem, we accelerate technology innovation through artificial intelligence, automation, and analytics to empower over 53,000 …","https://www.adzuna.in/details/5270418287?utm_medium=api&utm_source=c8890522","12.95703","77.59837"
"Sourcing Specialist(Electronic Material)","Nityo Infotech","Noida, Ghaziabad","2025-07-20T07:58:20Z","IT Jobs","Our client is a Global leading network communication company that develops and manufactures a variety of products, such as: 5G NR, GPON, FTTX, GPON, Mesh and Wi-Fi 7, Network Management, Wireless Extender, Ethernet Gateway, Software-Defined Access, Whitebox OLT, Mesh Wi-Fi, DSL CPE, MSAN, DSLAM, Carrier and Access Switch, OLT, ONT, SFU, HGU, and DPU Looking for experience(6 years) in P urchasing Electronic / Telecom Materials Sourcer. Job Description: 1. Conduct procurement activities to source…","https://www.adzuna.in/details/5313129340?utm_medium=api&utm_source=c8890522","28.56579","77.3225"
"Lead Sourcing Specialist - Buying/Procurement","GE Vernova","Vadodara, Gujarat","2025-07-15T02:38:28Z","Logistics & Warehouse Jobs","Job Description Summary Manage the buying process for a given set of goods. Apply sourcing policy, interface between supplier and entity with respect to specifications and budgets. In-depth understanding of key business drivers; uses this understanding to accomplish own work. In-depth understanding of how work of own team integrates with other teams and contributes to the area. Job Description Roles and Responsibilities Purchase goods, materials, components, or services in line with specified c…","https://www.adzuna.in/details/5302585097?utm_medium=api&utm_source=c8890522","22.2891","73.1924"
"Lead Sourcing Specialist - Buying/Procurement - Industrial Valves","Baker Hughes","India","2025-07-21T02:39:41Z","Energy, Oil & Gas Jobs","Lead Sourcing Specialist - Buying/Procurement - Industrial Valves Are you a highly motivated, creative individual and passionate about procurement process? Would you like to be a part of global sourcing, procurement team? Join our team! Baker Hughes is the leading energy technology company, who delivers across the energy value chain through our market-leading business segments. Built on a century of experience and conducting business in over 120 countries. Our innovative technologies and servic…","https://www.adzuna.in/details/5313935526?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Sourcing Specialist - Buying/Procurement - Industrial Valves","Baker Hughes","Coimbatore, Tamil Nadu","2025-07-10T08:36:18Z","Energy, Oil & Gas Jobs","Are you a highly motivated, creative individual and passionate about procurement process? Would you like to be a part of global sourcing, procurement team? Join our team! Baker Hughes is the leading energy technology company, who delivers across the energy value chain through our market-leading business segments. Built on a century of experience and conducting business in over 120 countries. Our innovative technologies and services are taking energy forward! Making it safer, cleaner and more ef…","https://www.adzuna.in/details/5295122794?utm_medium=api&utm_source=c8890522","11.017171","77.100203"
"Campaign Sourcing Specialist, Global Shared Services - Prime Video","ADCI - Tamil Nadu","Chennai, Tamil Nadu","2025-06-27T22:51:09Z","PR, Advertising & Marketing Jobs","Amazonians are always thinking about the bigger picture. Every position at Amazon offers the opportunity for employees to influence business decisions and shape the future. As a Campaign Sourcing Specialist (CSS) within Global Shared Services (GSS) Operations, you'll be at the forefront of Prime Video's marketing success, ensuring exceptional customer experiences through efficient and effective sourcing of marketing materials for campaign creation. This role offers the unique opportunity to inf…","https://www.adzuna.in/details/5271795955?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Campaign Sourcing Specialist, Global Shared Services - Prime Video","Prime Video & Amazon MGM Studios","Chennai, Tamil Nadu","2025-07-15T08:37:21Z","Creative & Design Jobs","Description Prime Video is changing the way people watch movies and TV shows. From one service, we're delivering versatility with numerous ways to watch hundreds of thousands of titles on the web, mobile devices, and hundreds of Internet-connected TVs, Blu-Ray players, and set-top boxes. The Prime Video Marketing DAS. ensures our ads and marketing breakouts meet Amazon’s high bar for customer experience. As a DAS you will have the opportunity to be part of a team working on digital advertising …","https://www.adzuna.in/details/5303063985?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"Sourcing & Fulfillment Specialist (Electronics Components)","Supreme Components International","Pune, Maharashtra","2025-07-07T09:11:19Z","Admin Jobs","Supreme Components International is looking for a fast, detail-oriented, and technically capable Sourcing & Fulfillment Specialist to join our operations team in India. This role is critical to driving efficiency across our sourcing, order execution, and delivery workflows. You will support our global sales team by managing supplier communication, raising POs/SOs in the ERP, and ensuring smooth order fulfillment for high-value RFQs. Responsibilities Source components from authorized distributor…","https://www.adzuna.in/details/5289679380?utm_medium=api&utm_source=c8890522","18.5062","73.84735"
"M53L0: Sourcing & Procurement Specialist-Senior","FedEx","India","2025-07-23T02:43:16Z","Engineering Jobs","What can you expect as a FedEx team member? Career Mobility and Development : When you join FedEx, you’re joining a team with possibilities that literally span the world—from opportunities for advancement and location transfer, to training and leadership programs. Total Compensation and Benefits Package : We want to keep our employees for a long time, so we offer competitive benefits, opportunities for flexible work arrangements, and programs to support well-being. Equal Opportunities Our great…","https://www.adzuna.in/details/5317144842?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"M53L0: Sourcing & Procurement Specialist-Senior","FedEx","India","2025-07-23T02:42:09Z","Engineering Jobs","What can you expect as a FedEx team member? Career Mobility and Development : When you join FedEx, you’re joining a team with possibilities that literally span the world—from opportunities for advancement and location transfer, to training and leadership programs. Total Compensation and Benefits Package : We want to keep our employees for a long time, so we offer competitive benefits, opportunities for flexible work arrangements, and programs to support well-being. Equal Opportunities Our great…","https://www.adzuna.in/details/5317143250?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Assistant Manager - Sourcing & Procurement Specialists","Genpact ","Chennai, Tamil Nadu","2025-06-28T03:07:58Z","Energy, Oil & Gas Jobs","Genpact (NYSE\: G) is a global professional services and solutions firm delivering outcomes that shape the future. Our 125,000 people across 30 countries are driven by our innate curiosity, entrepreneurial agility, and desire to create lasting value for clients. Powered by our purpose - the relentless pursuit of a world that works better for people - we serve and transform leading enterprises, including the Fortune Global 500, with our deep business and industry knowledge, digital operations se…","https://www.adzuna.in/details/5272277421?utm_medium=api&utm_source=c8890522","13.06041","80.24963"
"M53L0: Sourcing & Procurement Specialist-Senior","FedEx","Delhi, India","2025-07-10T08:36:18Z","Engineering Jobs","Please note that the Job will close at 12am on Posting Close date, so please submit your application prior to the Close Date Grade - 12 Sourcing; Sourcing;Air Transport;International Procurement;Vehicles;Fuel;Ground Transport;Product & Operations;Professional Services;IT;Reporting & Analysis;Internal Process;Tooling; Stakeholder Management; Contract Deployment & Implementation; Supplier Management & Performance Management Please note that the Job will close at 12am on Posting Close date, so ple…","https://www.adzuna.in/details/5295122670?utm_medium=api&utm_source=c8890522","28.62523","77.224601"
"Specialist","Carrier","India","2025-06-27T23:42:25Z","Teaching Jobs","Specialist- Commodity Sourcing & SCM Carrier is An Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status, age or any other federally protected class. Job Applicant's Privacy Notice: Click on this link (https://www.corporate.carrier.com/legal/privacy-notice-job-applicant/) to read the Job Applicant's Privacy N…","https://www.adzuna.in/land/ad/5271848394?se=ONoNJLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=BAB14B70D843F7480C08B2E9155591AA3CFCBD6E","22.3511148","78.6677428"
"Source to Contract Specialist","London Stock Exchange Group","India","2025-06-24T03:18:35Z","IT Jobs","Source to Contract Specialist – Strategy & Performance Operational Excellence & Digital Transformation Location (India) Job description About us: LSEG (London Stock Exchange Group) is more than a diversified global financial markets infrastructure and data business. We are dedicated, open-access partners with a dedication to excellence in delivering the services our customers expect from us. With extensive experience, deep knowledge and worldwide presence across financial markets, we enable bus…","https://www.adzuna.in/details/5264668608?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"Lead Specialist - Global Sourcing","Marsh McLennan","India","2025-07-18T02:30:44Z","Accounting & Finance Jobs","Company: MMC Corporate Description: Marsh McLennan Global Services India Private Limited (MMGS) is seeking a Senior Procurement expert for the following position based in the Pune, India office. GSP Ops -Manager, Tactical Procurement Location: Pune/Gurgaon, India What can you expect? Work with Senior Business/OPS leaders Quality and Governance experts An energizing culture to work in and exposure to tools and best practices. Working with an energetic curious team of multi-disciplinary professio…","https://www.adzuna.in/details/5308976530?utm_medium=api&utm_source=c8890522","22.3511148","78.6677428"
"SAPS/4 HANA Sourcing and Procurement Specialist","Tata Consultancy Services","Bangalore, Karnataka","2025-07-20T07:58:24Z","IT Jobs","Greetings from Tata Consultancy Services Role : S/4 HANA Sourcing and Procurement Specialist Experience : 10 Years Location: PAN India Desired Competencies (Technical/Behavioral Competency) Must Have Should have a strong background with designing / developing / interfacing with SAP data targets, extractors and Activate methodology and experience in customization across P2P Value Stream Hands-on implementation experience in SAP MM/EWM with minimum 3-4 End to End implementations & overall 10-15 y…","https://www.adzuna.in/details/5313129888?utm_medium=api&utm_source=c8890522","12.9881567","77.6226000"
"Senior Source Inspection Spec","McDermott","Gurgaon, Haryana","2025-07-19T11:45:10Z","Energy, Oil & Gas Jobs","Job Overview: The Senior Source Inspection Specialist uses best practices and knowledge of internal or external issues to improve the Source Inspection discipline within McDermott. They will act as a resource for colleagues with less experience and share their conceptual and practical expertise related to the Source Inspection discipline. They solve complex problems and use their discipline-specific knowledge to improve their products or services. The Senior Source Inspection Spec impacts a ran…","https://www.adzuna.in/land/ad/5311787823?se=ONoNJLxn8BGcHsrSWPcPfw&utm_medium=api&utm_source=c8890522&v=5A7208A6C48A257586BF2D281CE5107FA41FF73D","28.323996","76.983738"
